run,operation,started,time,status,label,blocker,data_location,dataset,gpu,model,postprune_epochs,preprune_epochs,pruner,save_path,sparsity,step,Accuracy/postprune,Loss/postprune,Sparsity,alignment_score,best_post_acc,best_post_loss,best_pre_acc,best_pre_loss,immediate_post_acc,immediate_post_loss,Accuracy/preprune,Loss/preprune
d19e89b2,main.py,2022-07-02 04:40:50,1:05:44,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.6051716804504395,0.9643999934196472,2.6728782653808594,0.009999999776482582,4.6051554679870605,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608396530151367,,
d7196d90,main.py,2022-07-02 04:39:38,1:04:21,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605169296264648,0.9884999990463257,2.7266736030578613,0.009999999776482582,4.605131149291992,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608267307281494,,
7ad72fcd,main.py,2022-07-02 04:33:58,1:05:41,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605172157287598,0.9955000281333923,2.7124669551849365,0.009999999776482582,4.605137825012207,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607743740081787,,
cc689c84,main.py,2022-07-02 04:32:01,1:05:06,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.7002000212669373,1.6143187284469604,0.8568000197410583,2.6854515075683594,0.7027000188827515,1.293887734413147,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607985973358154,,
8686ae40,main.py,2022-07-02 04:23:58,1:06:04,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.6728000044822693,1.8560905456542969,0.9136999845504761,2.7131712436676025,0.6736000180244446,1.3546907901763916,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607738494873047,,
03ccbdfc,main.py,2022-07-02 04:23:45,1:06:56,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605171203613281,0.9552000164985657,2.7109291553497314,0.009999999776482582,4.605149745941162,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607327461242676,,
12f308b1,main.py,2022-07-02 03:57:51,1:08:42,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605173110961914,0.9787999987602234,2.669370651245117,0.009999999776482582,4.605149269104004,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.606886863708496,,
ee29bc7f,main.py,2022-07-02 03:57:21,1:05:53,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.6051716804504395,0.9897000193595886,2.6938235759735107,0.009999999776482582,4.605149269104004,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.606740474700928,,
93b02d05,main.py,2022-07-02 03:55:30,1:05:27,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.6956999897956848,1.6543265581130981,0.8604000210762024,2.6889376640319824,0.6988000273704529,1.299218773841858,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608253002166748,,
aa7a1d8d,main.py,2022-07-02 03:55:16,1:05:11,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.009999999776482582,4.605172157287598,0.9168000221252441,2.7236669063568115,0.009999999776482582,4.605151176452637,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607744216918945,,
